Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash
SRR27694654;23/01/2024 10:02;23/01/2024 9:58;18804;9393878;18804;499;5;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694654/SRR27694654.lite.1;SRX23361639;ft7806_3_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224196;SAMN39327467;simple;1561972;seawater metagenome;112_099_221122_999_3247_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;F9CEC97B21D29C44FB57A392D85D4FCF;C4D5A80BFB9632EF134AA813B6941910
SRR27694514;23/01/2024 10:02;23/01/2024 9:59;36618;17165113;36618;468;9;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694514/SRR27694514.lite.1;SRX23361779;ft7806_3_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224335;SAMN39327553;simple;1561972;seawater metagenome;112_099_221122_999_3247_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;B03466AC0CEA4516610AC0BB57D552BA;F4C2FD6789E77A438B925F9A9F43E331
SRR27694586;23/01/2024 10:18;23/01/2024 10:00;100990;51020100;100988;505;29;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694586/SRR27694586.lite.1;SRX23361707;ft7806_5_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224264;SAMN39327383;simple;1561972;seawater metagenome;112_099_221122_999_3249_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;57C083AC0F1A14AEA9FF97FE79A63949;CA9CF4F74BB7D1AED3895A45806AE9C1
SRR27694652;23/01/2024 10:18;23/01/2024 10:00;79978;40868383;79976;510;23;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694652/SRR27694652.lite.1;SRX23361641;ft7806_5_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224198;SAMN39327469;simple;1561972;seawater metagenome;112_099_221122_999_3249_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;B137B96E712093E85CEE1A09F4902885;E1A5174B3ACE83E22A27D123D0A3F5AA
SRR27694512;23/01/2024 10:02;23/01/2024 9:59;91066;46120112;91066;506;26;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694512/SRR27694512.lite.1;SRX23361781;ft7806_5_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224338;SAMN39327555;simple;1561972;seawater metagenome;112_099_221122_999_3249_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;B03C7348FAB94AED5D173229EB45F25B;98912A35F1087D4D20743D6BFC83A2E6
SRR27694702;23/01/2024 10:02;23/01/2024 9:59;98403;45998552;98403;467;25;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694702/SRR27694702.lite.1;SRX23361591;ftGB01_2_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224148;SAMN39327391;simple;1561972;seawater metagenome;112_099_221122_999_3256_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;F9A304F23B5861EEE4EE27435CC9AD75;F91F7F31D614910F8CD82C0847475244
SRR27694571;23/01/2024 10:02;23/01/2024 9:59;38416;17607436;38416;458;9;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694571/SRR27694571.lite.1;SRX23361722;ftGB01_2_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224279;SAMN39327477;simple;1561972;seawater metagenome;112_099_221122_999_3256_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;04B6AB1CAA0DE96C82E167E934BB1620;20F46B8DE770CF3C81C61F684FA92BEC
SRR27694503;23/01/2024 10:02;23/01/2024 9:58;28813;12869456;28813;446;6;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694503/SRR27694503.lite.1;SRX23361790;ftGB01_2_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224347;SAMN39327563;simple;1561972;seawater metagenome;112_099_221122_999_3256_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;BD4A745DC7C26C6AEC890278E998542D;8195B1BA3349E7D54830FAA807A28692
SRR27694643;23/01/2024 10:02;23/01/2024 9:59;114332;49651563;114332;434;26;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694643/SRR27694643.lite.1;SRX23361650;ftGB01_3_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224207;SAMN39327392;simple;1561972;seawater metagenome;112_099_221122_999_3257_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;8FC18EA50839083EF8A283A11F037B95;8D2BE5593F4D73599EEED8EBEB357E90
SRR27694570;23/01/2024 10:02;23/01/2024 9:59;140673;61401541;140673;436;32;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694570/SRR27694570.lite.1;SRX23361723;ftGB01_3_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224280;SAMN39327478;simple;1561972;seawater metagenome;112_099_221122_999_3257_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;E9606460BBC6EAB3615E71DEF557F82A;C99175D97C1E861F88273E9F50176D74
SRR27694502;23/01/2024 10:02;23/01/2024 9:58;132626;56794779;132626;428;30;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694502/SRR27694502.lite.1;SRX23361791;ftGB01_3_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224348;SAMN39327564;simple;1561972;seawater metagenome;112_099_221122_999_3257_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;48D70751A6979FDAA7843EF014E7FEF8;5A90EF7F78E4019F6ABEB65BE70EBF69
SRR27694632;23/01/2024 10:02;23/01/2024 9:58;8580;3747340;8579;436;2;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694632/SRR27694632.lite.1;SRX23361661;ftGB01_4_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224217;SAMN39327393;simple;1561972;seawater metagenome;112_099_221122_999_3258_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;034EC773A5A8FA0CF760F0B4BD97D423;38A147507FB1434D59D831FCAB06407D
SRR27694569;23/01/2024 10:02;23/01/2024 9:58;6107;2691171;6107;440;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694569/SRR27694569.lite.1;SRX23361724;ftGB01_4_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224282;SAMN39327479;simple;1561972;seawater metagenome;112_099_221122_999_3258_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;2B102A3FFA34BC1EB319D6B2879C19A0;7D5BC3AD1723CC3752694BAEFA9AE533
SRR27694501;23/01/2024 10:02;23/01/2024 9:58;6306;2566400;6304;406;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694501/SRR27694501.lite.1;SRX23361792;ftGB01_4_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224349;SAMN39327565;simple;1561972;seawater metagenome;112_099_221122_999_3258_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;031FCE22DF06F4071AD0D9846FCC1CAD;750245E8FCA7CA2381B3AB697EBCD622
SRR27694599;23/01/2024 10:02;23/01/2024 9:58;4753;2115436;4753;445;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694599/SRR27694599.lite.1;SRX23361694;Neg_Field_2_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224251;SAMN39327407;simple;256318;metagenome;112_099_221122_999_3272_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;4854B2C220E0E1E5B18CC42C300A65B6;A9FAB025C0CC5F06B16E607C77922C59
SRR27694709;23/01/2024 10:02;23/01/2024 9:59;2902;1298527;2902;447;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694709/SRR27694709.lite.1;SRX23361584;Neg_Field_2_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224141;SAMN39327493;simple;256318;metagenome;112_099_221122_999_3272_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;627D9D268FF34384C28526978CB3E349;2C0A679B85524D041B9FD692037E1027
SRR27694689;23/01/2024 10:02;23/01/2024 9:58;2190;957084;2190;437;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694689/SRR27694689.lite.1;SRX23361604;Neg_Field_2_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224161;SAMN39327579;simple;256318;metagenome;112_099_221122_999_3272_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;E3C3763CE3EA25A3C7C3124D2D6B22C9;02234A755BF04A237262340436D7AC4B
SRR27694596;23/01/2024 10:02;23/01/2024 9:59;65538;32168506;65538;490;17;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694596/SRR27694596.lite.1;SRX23361697;ft115bis_3_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224254;SAMN39327410;simple;1561972;seawater metagenome;112_099_221122_999_3275_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;D621A16BA910441CCD15F6D0F1C827F5;BA75FFEAA75F228BF0409DBDFA234B23
SRR27694707;23/01/2024 10:18;23/01/2024 10:00;62954;31359999;62954;498;17;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694707/SRR27694707.lite.1;SRX23361586;ft115bis_3_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224144;SAMN39327496;simple;1561972;seawater metagenome;112_099_221122_999_3275_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;B832A159D1B2CD6AA425437E127BFDB0;664238F6B6776878143D80D84D3A3730
SRR27694684;23/01/2024 10:02;23/01/2024 9:59;78204;29700281;40853;379;17;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694684/SRR27694684.lite.1;SRX23361609;ft115bis_3_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224166;SAMN39327582;simple;1561972;seawater metagenome;112_099_221122_999_3275_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;EF10D0ED04AD5A4C5241C0FBAC22AF63;BDF97BBF86C21570071F544B054FD360
SRR27694595;23/01/2024 10:02;23/01/2024 9:58;4690;1938843;4690;413;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694595/SRR27694595.lite.1;SRX23361698;ft115bis_4_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224255;SAMN39327411;simple;1561972;seawater metagenome;112_099_221122_999_3276_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;ACD3CE9315F1FB2104858C91E191C7CE;5E237652DD1424D195BAAB1C73395CEB
SRR27694706;23/01/2024 10:02;23/01/2024 9:59;4276;2052153;4276;479;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694706/SRR27694706.lite.1;SRX23361587;ft115bis_4_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224143;SAMN39327497;simple;1561972;seawater metagenome;112_099_221122_999_3276_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;5E512DB4C49541AD0C4B6D7CCDC32611;1083F7ED8084DDD93A469DA4B2348941
SRR27694683;23/01/2024 10:02;23/01/2024 9:58;3399;1597656;3399;470;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694683/SRR27694683.lite.1;SRX23361610;ft115bis_4_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224167;SAMN39327583;simple;1561972;seawater metagenome;112_099_221122_999_3276_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;F0A9FA97027A7E5B063557B6DD90F721;8D4E218F15C11B33ABE10902DA8D3813
SRR27694489;23/01/2024 10:02;23/01/2024 9:59;102958;52466425;102956;509;29;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694489/SRR27694489.lite.1;SRX23361804;ft140tris_2_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224361;SAMN39327432;simple;1561972;seawater metagenome;112_099_221122_999_3296_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;6747004DDDB100BC6F48F2DA8052D991;68DD10355F7E5F9E1662B5033957075A
SRR27694635;23/01/2024 10:02;23/01/2024 9:58;62729;32109529;62729;511;18;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694635/SRR27694635.lite.1;SRX23361658;ft140tris_2_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224215;SAMN39327518;simple;1561972;seawater metagenome;112_099_221122_999_3296_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;97BBDEED6EF1D71365455BD05B64E878;12487F63F5ED7BC343F8778175BF1D95
SRR27694612;23/01/2024 10:02;23/01/2024 9:58;78800;40246457;78793;510;22;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694612/SRR27694612.lite.1;SRX23361681;ft140tris_2_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224238;SAMN39327604;simple;1561972;seawater metagenome;112_099_221122_999_3296_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;8FA97BA88B90A26C5DA3404CEFDD2F9F;F2A0A2C8CB2D134BE7EA77A143E1DBEB
SRR27694488;23/01/2024 10:18;23/01/2024 9:59;192085;98238737;192075;511;55;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694488/SRR27694488.lite.1;SRX23361805;ft140tris_3_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224362;SAMN39327433;simple;1561972;seawater metagenome;112_099_221122_999_3297_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;70A531C021E13411E8F78180231BD0CB;A024E8223106AAF2062054F47FCB03FC
SRR27694634;23/01/2024 10:18;23/01/2024 9:59;147520;74829804;147520;507;41;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694634/SRR27694634.lite.1;SRX23361659;ft140tris_3_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224216;SAMN39327519;simple;1561972;seawater metagenome;112_099_221122_999_3297_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;0A4335DE68E0C9172F0BD5FA3DAD8A98;F758CDC83CE44EE32129AB64F74AC33D
SRR27694611;23/01/2024 10:02;23/01/2024 9:58;113468;57807645;113468;509;32;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694611/SRR27694611.lite.1;SRX23361682;ft140tris_3_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224239;SAMN39327605;simple;1561972;seawater metagenome;112_099_221122_999_3297_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;FA53B778A95A2F609ABF08FC1C8ECE28;ABDBF41C89ADB35EEC5A8A4D25F61B38
SRR27694598;23/01/2024 12:06;23/01/2024 12:04;96643;49215062;96643;509;26;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694598/SRR27694598.lite.1;SRX23361695;ft115bis_2_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224252;SAMN39327409;simple;1561972;seawater metagenome;112_099_221124_999_3274_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;433A6D60898989E3288D87DD397A989D;E20FAF4A07570DE83824047EF1E0A2CB
SRR27694708;23/01/2024 10:18;23/01/2024 10:00;76519;38588174;76519;504;20;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694708/SRR27694708.lite.1;SRX23361585;ft115bis_2_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224142;SAMN39327495;simple;1561972;seawater metagenome;112_099_221124_999_3274_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;AAA9F362CCF002287E17F90B8623495E;D723E18AD275F80B7A387351508F30E6
SRR27694687;23/01/2024 10:18;23/01/2024 9:59;136002;68195969;136002;501;36;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694687/SRR27694687.lite.1;SRX23361606;ft115bis_2_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224163;SAMN39327581;simple;1561972;seawater metagenome;112_099_221124_999_3274_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;543AE152D31DB29F8CD87DF969CB6C45;F1A12B377FDDBAA44E1369A7EB4EAF79
SRR27694592;23/01/2024 10:02;23/01/2024 9:58;33835;15966365;33835;471;8;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694592/SRR27694592.lite.1;SRX23361701;ft115bis_7_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224258;SAMN39327414;simple;1561972;seawater metagenome;112_099_221124_999_3279_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;108A8D4CE16DC214B77A12AE4F61CDB8;B4557781A33458B91B34B7FEB124DF43
SRR27694703;23/01/2024 10:02;23/01/2024 9:59;26075;12612328;26075;483;6;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694703/SRR27694703.lite.1;SRX23361590;ft115bis_7_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224147;SAMN39327500;simple;1561972;seawater metagenome;112_099_221124_999_3279_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;3983D1C27653F1F3B70D42F99323E1CF;74B91EAC5D63AB9446FEBB788C028195
SRR27694680;23/01/2024 10:02;23/01/2024 9:59;47563;22672293;47563;476;12;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694680/SRR27694680.lite.1;SRX23361613;ft115bis_7_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224170;SAMN39327586;simple;1561972;seawater metagenome;112_099_221124_999_3279_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;3FBCE71E0B5CAA093B041BAA41FA49F4;93636C3D9CD1C2C71A711B694E69057E
SRR27694590;23/01/2024 10:02;23/01/2024 9:58;34597;11988034;16365;346;6;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694590/SRR27694590.lite.1;SRX23361703;ft115bis_9_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224260;SAMN39327416;simple;1561972;seawater metagenome;112_099_221124_999_3281_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;70AB53322BDCD79FD34279560C6BDB73;F6A35A6ADD6B031D90974180BAA688FF
SRR27694700;23/01/2024 10:02;23/01/2024 9:59;27666;13535761;27666;489;7;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694700/SRR27694700.lite.1;SRX23361593;ft115bis_9_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224150;SAMN39327502;simple;1561972;seawater metagenome;112_099_221124_999_3281_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;41121DE6CDDB230FEC8C40E22EE61813;4E7EB6AEE99DD5D2E6B713713437FF45
SRR27694678;23/01/2024 10:02;23/01/2024 9:59;36992;18038851;36992;487;9;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694678/SRR27694678.lite.1;SRX23361615;ft115bis_9_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224172;SAMN39327588;simple;1561972;seawater metagenome;112_099_221124_999_3281_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;AD9BE75F7CF5A98AD30FF8CC5883FE71;C393690EF81248C6D79099B65A90D20F
SRR27694582;23/01/2024 10:02;23/01/2024 9:59;76245;38727130;76245;507;21;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694582/SRR27694582.lite.1;SRX23361711;ft230_1_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224268;SAMN39327423;simple;1561972;seawater metagenome;112_099_221124_999_3288_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;83C0721D4B5B65F64740163DF7A5CBAC;C7804F547C30F6DF8001A5E70549DF70
