Run;Assay Type;AvgSpotLen;Bases;BioProject;BioSample;BioSampleModel;Bytes;Center Name;Collection_Date;Consent;DATASTORE filetype;DATASTORE provider;DATASTORE region;Depth;env_broad_scale;env_local_scale;env_medium;Experiment;geo_loc_name_country;geo_loc_name_country_continent;geo_loc_name;Instrument;lat_lon;Library Name;LibraryLayout;LibrarySelection;LibrarySource;Organism;Platform;ReleaseDate;Repeat_experiment;create_date;version;samp_collect_device;samp_mat_process;samp_size;samp_vol_we_dna_ext;Sample Name;size_frac;SRA Study;neg_cont_type;tot_depth_water_col;silicate;samp_store_dur;samp_store_loc;samp_store_temp
SRR27026532;AMPLICON;413;10573615;PRJNA1032405;SAMN38110526;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;6177264;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;24/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Offshore|outside_OWF;seawater;SRX22718169;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.56959 N 2.770872 E;NJ2021_ftWBB01_4_3;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftWBB01_4_3;2023-12-02T05:51:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1000;112_095_211207_999_2947_455_03_3331;0.45;SRP475428;not applicable;31.1;;;;
SRR27026533;AMPLICON;406;11412656;PRJNA1032405;SAMN38110482;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;6680659;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718168;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.543572 N 2.913018 E;NJ2021_ftTrack3_5_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack3_5_1;2023-12-02T05:51:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;930;112_095_211207_999_2886_455_01_3331;0.45;SRP475428;not applicable;missing;;;;
SRR27026534;AMPLICON;504;39082126;PRJNA1032405;SAMN38110481;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;25042527;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718167;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.543573 N 2.913017 E;NJ2021_ftTrack3_4_3;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack3_4_3;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;970;112_095_211209_999_2885_455_03_3331;0.45;SRP475428;not applicable;missing;;;;
SRR27026535;AMPLICON;507;22947001;PRJNA1032405;SAMN38110480;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;14733362;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718166;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.543573 N 2.913017 E;NJ2021_ftTrack3_4_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack3_4_2;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;970;112_095_211209_999_2885_455_02_3331;0.45;SRP475428;not applicable;missing;;;;
SRR27026536;AMPLICON;445;12919465;PRJNA1032405;SAMN38110479;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;7866961;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718165;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.543573 N 2.913017 E;NJ2021_ftTrack3_4_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack3_4_1;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;970;112_095_211209_999_2885_455_01_3331;0.45;SRP475428;not applicable;missing;;;;
SRR27026537;AMPLICON;508;49478434;PRJNA1032405;SAMN38110478;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;31899944;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718164;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.54357 N 2.913028 E;NJ2021_ftTrack3_3_3;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack3_3_3;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;990;112_095_211213_999_2883_455_03_3331;0.45;SRP475428;not applicable;missing;;;;
SRR27026538;AMPLICON;500;42486200;PRJNA1032405;SAMN38110477;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;27268455;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718163;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.54357 N 2.913028 E;NJ2021_ftTrack3_3_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack3_3_2;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;990;112_095_211213_999_2883_455_02_3331;0.45;SRP475428;not applicable;missing;;;;
SRR27026539;AMPLICON;431;22606392;PRJNA1032405;SAMN38110327;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;13919407;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;22/09/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX22718162;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.23635 N 2.816283 E;NJ2021_13_3_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;13_3_2;2023-12-02T05:52:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1000;112_095_220202_999_2983_455_02_3331;0.45;SRP475428;not applicable;184.608;;;;
SRR27026540;AMPLICON;460;18234287;PRJNA1032405;SAMN38110476;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;11336658;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718161;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.54357 N 2.913028 E;NJ2021_ftTrack3_3_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack3_3_1;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;990;112_095_211213_999_2883_455_01_3331;0.45;SRP475428;not applicable;missing;;;;
SRR27026541;AMPLICON;463;20851046;PRJNA1032405;SAMN38110475;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;13119656;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718160;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.543568 N 2.913022 E;NJ2021_ftTrack3_2_3;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack3_2_3;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;890;112_095_211207_999_2882_455_03_3331;0.45;SRP475428;not applicable;missing;;;;
SRR27026542;AMPLICON;481;21752748;PRJNA1032405;SAMN38110474;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;13869257;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718159;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.543568 N 2.913022 E;NJ2021_ftTrack3_2_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack3_2_2;2023-12-02T05:51:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;890;112_095_211207_999_2882_455_02_3331;0.45;SRP475428;not applicable;missing;;;;
SRR27026543;AMPLICON;440;7866827;PRJNA1032405;SAMN38110473;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;4825865;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718158;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.543568 N 2.913022 E;NJ2021_ftTrack3_2_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack3_2_1;2023-12-02T05:51:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;890;112_095_211207_999_2882_455_01_3331;0.45;SRP475428;not applicable;missing;;;;
SRR27026544;AMPLICON;488;14101185;PRJNA1032405;SAMN38110472;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;9001523;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718157;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.543568 N 2.913022 E;NJ2021_ftTrack3_1_3;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack3_1_3;2023-12-02T05:51:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;940;112_095_211209_999_2881_455_03_3331;0.45;SRP475428;not applicable;missing;;;;
SRR27026545;AMPLICON;499;14917600;PRJNA1032405;SAMN38110471;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;9567226;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718156;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.543568 N 2.913022 E;NJ2021_ftTrack3_1_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack3_1_2;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;940;112_095_211209_999_2881_455_02_3331;0.45;SRP475428;not applicable;missing;;;;
SRR27026546;AMPLICON;391;4366694;PRJNA1032405;SAMN38110470;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;2500498;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718155;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.543568 N 2.913022 E;NJ2021_ftTrack3_1_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack3_1_1;2023-12-02T05:51:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;940;112_095_211209_999_2881_455_01_3331;0.45;SRP475428;not applicable;missing;;;;
SRR27026547;AMPLICON;479;43863938;PRJNA1032405;SAMN38110469;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;28014647;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718154;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.53631 N 2.94299 E;NJ2021_ftTrack2_5_3;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack2_5_3;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1020;112_095_211207_999_2933_455_03_3331;0.45;SRP475428;not applicable;17.6;;;;
SRR27026548;AMPLICON;509;36107728;PRJNA1032405;SAMN38110468;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;23456002;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718153;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.53631 N 2.94299 E;NJ2021_ftTrack2_5_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack2_5_2;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1020;112_095_211207_999_2933_455_02_3331;0.45;SRP475428;not applicable;17.6;;;;
SRR27026549;AMPLICON;402;17546106;PRJNA1032405;SAMN38110467;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;10161934;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718152;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.53631 N 2.94299 E;NJ2021_ftTrack2_5_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack2_5_1;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1020;112_095_211207_999_2933_455_01_3331;0.45;SRP475428;not applicable;17.6;;;;
SRR27026550;AMPLICON;388;7967193;PRJNA1032405;SAMN38110326;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;4645195;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;22/09/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX22718151;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.23635 N 2.816283 E;NJ2021_13_3_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;13_3_1;2023-12-02T05:51:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1000;112_095_220202_999_2983_455_01_3331;0.45;SRP475428;not applicable;184.608;;;;
SRR27026551;AMPLICON;468;23145986;PRJNA1032405;SAMN38110466;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;14468658;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718150;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.53631 N 2.94299 E;NJ2021_ftTrack2_4_3;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack2_4_3;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;980;112_095_211207_999_2932_455_03_3331;0.45;SRP475428;not applicable;17.6;;;;
SRR27026552;AMPLICON;444;17913922;PRJNA1032405;SAMN38110465;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;10922896;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718149;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.53631 N 2.94299 E;NJ2021_ftTrack2_4_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack2_4_2;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;980;112_095_211207_999_2932_455_02_3331;0.45;SRP475428;not applicable;17.6;;;;
SRR27026553;AMPLICON;386;8192127;PRJNA1032405;SAMN38110464;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;4560287;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718148;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.53631 N 2.94299 E;NJ2021_ftTrack2_4_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack2_4_1;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;980;112_095_211207_999_2932_455_01_3331;0.45;SRP475428;not applicable;17.6;;;;
SRR27026554;AMPLICON;487;13966300;PRJNA1032405;SAMN38110463;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;8905580;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718147;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.53631 N 2.94299 E;NJ2021_ftTrack2_3_3;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack2_3_3;2023-12-02T05:52:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;990;112_095_211208_999_2931_455_03_3331;0.45;SRP475428;not applicable;17.6;;;;
SRR27026555;AMPLICON;504;3277255;PRJNA1032405;SAMN38110462;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;2149795;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718146;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.53631 N 2.94299 E;NJ2021_ftTrack2_3_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack2_3_2;2023-12-02T05:51:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;990;112_095_211208_999_2931_455_02_3331;0.45;SRP475428;not applicable;17.6;;;;
SRR27026556;AMPLICON;394;2903508;PRJNA1032405;SAMN38110461;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;1695480;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;23/11/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition|inside_OWF;seawater;SRX22718145;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.53631 N 2.94299 E;NJ2021_ftTrack2_3_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;ftTrack2_3_1;2023-12-02T05:51:00Z;1;Niskin bottle;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;990;112_095_211208_999_2931_455_01_3331;0.45;SRP475428;not applicable;17.6;;;;
SRR27026557;AMPLICON;466;17824580;PRJNA1032405;SAMN38110321;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;11349180;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;22/09/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX22718144;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.23635 N 2.816283 E;NJ2021_13_1_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;13_1_2;2023-12-02T05:52:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;900;112_095_220202_999_2988_455_02_3331;0.45;SRP475428;not applicable;184.608;;;;
SRR27026558;AMPLICON;516;33282363;PRJNA1032405;SAMN38110312;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;21949101;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;20/09/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX22718143;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.447917 N 3.2554 E;NJ2021_1_1_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;1_1_2;2023-12-02T05:52:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1000;112_095_220128_999_3005_455_02_3331;0.45;SRP475428;not applicable;188.737;;;;
SRR27026559;AMPLICON;510;10152882;PRJNA1032405;SAMN38110311;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;6727976;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;20/09/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX22718142;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.447917 N 3.2554 E;NJ2021_1_1_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;1_1_1;2023-12-02T05:51:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1000;112_095_220128_999_3005_455_01_3331;0.45;SRP475428;not applicable;188.737;;;;
SRR27026715;AMPLICON;533;72467088;PRJNA1032405;SAMN38016086;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;47341572;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;10/09/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX22718721;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.4393 N 3.17555 E;3_1_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;3_1_1;2023-12-02T07:24:00Z;1;Niskin caroussel;MICOIintF-tag|jgHCO2198-tag;2000;790;112_097_220128_999_3001_457_04_3531;0.45;SRP475428;not applicable;;;;;
SRR27026716;AMPLICON;533;77105139;PRJNA1032405;SAMN38016085;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;49906338;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;9/09/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX22718720;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.174983 N 2.59715 E;24_3_3;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;24_3_3;2023-12-02T07:25:00Z;1;Niskin caroussel;MICOIintF-tag|jgHCO2198-tag;2000;990;112_097_220201_999_2993_457_06_3531;0.45;SRP475428;not applicable;;;;;
SRR27026717;AMPLICON;533;88436644;PRJNA1032405;SAMN38016084;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;57079715;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;9/09/2021;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX22718719;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.174983 N 2.59715 E;24_3_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2023-12-02T00:00:00Z;24_3_2;2023-12-02T07:25:00Z;1;Niskin caroussel;MICOIintF-tag|jgHCO2198-tag;2000;990;112_097_220201_999_2993_457_05_3531;0.45;SRP475428;not applicable;;;;;
SRR27026718;AMPLICON;532;532;PRJNA1032405;SAMN38016516;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;57806;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX22718718;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;neg_PCR_8_2;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2023-12-02T00:00:00Z;neg_PCR_8_2;2023-12-02T07:24:00Z;1;not applicable;MICOIintF-tag|jgHCO2198-tag;not applicable;not applicable;112_097_0_999_3154_457_05_3531;not applicable;SRP475428;;;;;;
SRR27026719;AMPLICON;533;533;PRJNA1032405;SAMN38016515;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;57841;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX22718717;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;neg_PCR_8_1;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2023-12-02T00:00:00Z;neg_PCR_8_1;2023-12-02T07:24:00Z;1;not applicable;MICOIintF-tag|jgHCO2198-tag;not applicable;not applicable;112_097_0_999_3152_457_04_3531;not applicable;SRP475428;;;;;;
SRR27026720;AMPLICON;533;11737;PRJNA1032405;SAMN38016514;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;72418;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX22718716;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;neg_PCR_7_3;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2023-12-02T00:00:00Z;neg_PCR_7_3;2023-12-02T07:25:00Z;1;not applicable;MICOIintF-tag|jgHCO2198-tag;not applicable;not applicable;112_097_0_999_3155_457_06_3531;not applicable;SRP475428;;;;;;
